x,y,label,color
-3.1583295369483855,-6.435150905125953,1,#1f77b4
-3.095626285251026,-6.565502972735479,1,#1f77b4
-3.1357118249848575,-6.869598388038052,1,#1f77b4
-3.1218518361528256,-7.042778326838501,1,#1f77b4
-3.21222212856574,-7.253269606151312,1,#1f77b4
-3.380598632078835,-7.6894094376077895,1,#1f77b4
-3.543386328008572,-8.039388044969169,1,#1f77b4
-3.784595593126979,-8.531480038859492,1,#1f77b4
-3.945010808983576,-8.88148517798278,1,#1f77b4
-3.9922448169486473,-8.995223924650958,1,#1f77b4
-4.147345787807303,-9.140683514441017,1,#1f77b4
-4.364706437130759,-9.322375293519354,1,#1f77b4
-4.5730637564763565,-9.518725235839437,1,#1f77b4
-5.039270157470888,-9.865216967755517,1,#1f77b4
-5.432837271936586,-10.040603071498772,1,#1f77b4
-6.107012986419773,-10.103314239280166,1,#1f77b4
-6.872166142145823,-10.142224805534623,1,#1f77b4
-7.391965132131917,-10.191104619838542,1,#1f77b4
-7.800174112467262,-10.153292288520218,1,#1f77b4
-8.087860544670221,-10.160409974187251,1,#1f77b4
-8.571490171267941,-10.105629599597657,1,#1f77b4
-9.039354256428076,-9.986546771791753,1,#1f77b4
-9.320180615300291,-9.89227700274044,1,#1f77b4
-9.719572361468009,-9.690033126726009,1,#1f77b4
-9.992281262396736,-9.579700484123432,1,#1f77b4
-10.231101345772869,-9.502818368926764,1,#1f77b4
-10.460582295546219,-9.411782071475537,1,#1f77b4
-10.534899854050163,-9.393399978545961,1,#1f77b4
-10.676907061917063,-9.298876292737905,1,#1f77b4
-10.965277486408684,-9.085600848373415,1,#1f77b4
-11.195399058996955,-8.95526020235956,1,#1f77b4
-11.451301877987133,-8.736118475380225,1,#1f77b4
-11.619292145618799,-8.559894508753558,1,#1f77b4
-11.762309290782975,-8.482103971011032,1,#1f77b4
-11.950653745940597,-8.40483552147394,1,#1f77b4
-12.088973986887227,-8.35127726411239,1,#1f77b4
-12.24662518902545,-8.352185327346318,1,#1f77b4
-12.32321440961631,-8.329421292513551,1,#1f77b4
-12.397633585249777,-8.62287623541064,1,#1f77b4
-12.426865238914987,-8.65436227295074,1,#1f77b4
-12.400657474184593,-8.89393443987691,1,#1f77b4
-12.317748532902398,-9.16421184817971,1,#1f77b4
-12.231661735634653,-9.370443903717518,1,#1f77b4
-12.073400009836956,-9.57704438581029,1,#1f77b4
-11.96041926637278,-9.862634144343435,1,#1f77b4
-11.642688105705489,-10.131767861025594,1,#1f77b4
-11.333908777586581,-10.366979623521575,1,#1f77b4
-10.871482415751714,-10.704574796413143,1,#1f77b4
-10.21298310638678,-11.110277352458807,1,#1f77b4
-9.742291405384307,-11.377784814276387,1,#1f77b4
-9.234604032591836,-11.607768265903754,1,#1f77b4
-8.834562764370384,-11.735095380990453,1,#1f77b4
-8.460407848829158,-11.787945248812619,1,#1f77b4
-8.018264097260616,-11.701602744386507,1,#1f77b4
-7.613988515647085,-11.567918356206908,1,#1f77b4
-6.968439788175251,-11.32578402568919,1,#1f77b4
-6.50758678830926,-11.090596255846469,1,#1f77b4
-6.145115750407096,-10.84434700760531,1,#1f77b4
-5.687555718116997,-9.395993880217464,1,#1f77b4
-5.430113355670064,-8.934480972551524,1,#1f77b4
-5.198209751550883,-8.57952615113136,1,#1f77b4
-4.987555935601878,-8.282661691292322,1,#1f77b4
-4.721964570994873,-7.930874008126711,1,#1f77b4
-4.395743332890319,-7.437362332162006,1,#1f77b4
-4.178547492229074,-7.115196353528666,1,#1f77b4
-3.9915042094189195,-6.7605239957095336,1,#1f77b4
-3.904315521553531,-6.53758131278436,1,#1f77b4
-3.7204717223959833,-6.280960598055434,1,#1f77b4
-3.609272082760981,-6.172035639295938,1,#1f77b4
-3.456950019992752,-6.119908028874234,1,#1f77b4
