x,y,label
-67.62937006491757,-35.93614123367715,0
10.922909268070834,-87.1226846701641,0
60.37355512302211,-7.146199031953619,1
61.629294034453245,-50.226013561900366,1
-41.78370014104465,66.22136169310268,0
-58.2014059151754,-47.301451516887376,0
-72.75694199437142,-4.435718677080083,0
43.0527694007442,51.55619586510529,1
-38.53703429679585,57.395002235570935,0
-31.876922694450002,-63.20814490225623,0
5.206862506745365,-101.22738458207989,1
76.97827970411916,25.757934532607074,0
-49.26963771796085,2.995421228948076,0
-4.661922274130622,-42.742167121200886,0
0.7776479988924132,-95.76421379542751,1
65.69559105359662,57.962463656025356,1
-79.95214936364329,40.487689587445296,0
17.59226820881559,-8.249378254962899,0
-29.99004279983389,-7.337869914301073,0
49.32775654506509,64.96925325980624,1
79.68643934802235,14.565823614466975,1
-31.94104645967922,67.9486049145336,0
-34.42948681189128,-52.76130193035344,0
12.581564296079895,82.2386625155319,0
69.32481963687314,36.57888887962437,0
23.88756804610986,-35.860615374134845,1
-83.88903984055105,11.019662589607973,0
-38.11635834355426,-9.05073522236355,0
34.434745844002535,-81.32475686924518,0
-47.950232846210966,26.69338659810755,0
55.61970755772886,-25.18894526452574,1
-36.33352380159007,-41.56054278006025,0
12.560438790473407,91.96387569317007,0
59.18672316075542,-18.034200384620323,0
-24.008679464672202,-0.942740036149094,0
-6.503832937906682,-41.186726244284706,0
64.81329733932075,31.2281023779227,1
-56.956155509747376,-62.72499345915963,0
-59.79606889521643,-46.30622399904927,0
-86.49315528911207,-4.510764940707022,0
55.732793015753124,57.191438437429134,1
42.315746120742915,-17.552677115791376,1
14.634229359306676,-78.33690924008428,0
-18.186840356696532,-83.45143545776214,0
-67.35796222123658,40.873725455022054,0
16.530574808114064,10.863689155247057,1
-44.77268138816418,-72.90873468109841,0
53.712702633572846,-39.42785291183682,0
-38.430514318509445,-37.621595219137994,0
-10.135954855700485,-9.984358784342012,0
-80.43977971492873,51.77006110459755,0
-74.14526336500522,2.878889407971597,0
92.92266987688896,-5.267355327331372,0
-69.29536942259821,-21.467514549474792,1
-53.081647515265054,-60.83092665114148,0
-29.792885532467448,62.67578543160234,0
32.549347852435,-79.20673480097678,0
60.30234613709382,26.32982322241615,1
23.77021351745329,-51.25226407213743,1
-2.8729046820759394,-75.42475214644853,0
1.54039808749625,60.378954351122786,0
-34.48809106300017,24.61148187910853,0
9.644710617002636,61.46988847923339,0
-59.81166464900753,12.174596994755667,0
-15.57325959477444,-12.44912204576019,0
-1.4797485854208035,66.86753547721077,0
48.7064273516999,31.23819205419781,1
-80.16643963965484,51.28683343277857,0
-52.255298240620434,-20.420430938051314,0
15.30381651306432,-58.96746710676739,0
47.04647668023374,-23.356176073840476,1
49.705765387331006,-10.219573811670013,0
-3.5778459004626506,-96.43884464165437,0
-34.39824953547406,45.03766442951163,0
68.93282792693299,-44.216264522303696,0
-66.91482075998326,-48.82345809105326,0
-2.063677060492817,-103.73966318600351,0
20.457467779246848,-54.73486096065494,0
-2.4584855880886645,-59.038567312896376,0
-30.721940140183335,50.18841048028942,0
41.492755895598684,-31.793186454668223,0
19.23725104061646,87.72502044970379,0
98.3283184714258,-6.986232309903202,0
46.302018015797785,99.17640070107012,1
31.69564574064922,-29.32819907269549,0
-36.91014255474204,-5.5265534296101535,0
-82.19161587215197,-41.29059540496906,0
