x,y,label,color
-28.092272063868435,-73.89839361495017,3,#31688e
42.84221912986961,60.70636675891255,9,#fde725
-46.510600272749656,65.08724275286656,7,#6ece58
-89.24408396642121,-42.81683212148964,6,#35b779
44.14764653554284,-14.839496365690227,1,#482878
60.06369929128145,-24.40267410699607,1,#482878
32.69080500768686,5.716647673970148,0,#440154
9.974029534507332,80.60309768163145,8,#b5de2b
-47.09369997560369,6.760102371994628,6,#35b779
-52.085175550435004,62.35000781723142,7,#6ece58
28.32589218301724,13.923890313023318,0,#440154
46.63340832970602,77.69513794074567,9,#fde725
2.0982648652638756,56.609841816953086,8,#b5de2b
69.28253861382296,-41.588559284336036,2,#3e4989
34.393667934273886,-26.16228601356201,1,#482878
24.158767608027052,-19.293186217830808,1,#482878
-0.145791459152839,-57.7068226604209,3,#31688e
-61.24074765224953,-38.297464857430164,5,#1f9e89
-31.247466319135054,-45.04484762235328,4,#26828e
10.5560857522426,-85.80619739179134,2,#3e4989
-55.96068077294538,13.951683659641859,6,#35b779
20.169377712704396,-7.504288342192248,1,#482878
7.829775920518221,-80.16576863585875,2,#3e4989
-12.345841047841995,-50.81033539285607,3,#31688e
-30.9219183763807,-28.473501131801125,4,#26828e
-16.089155491978293,68.38679988241735,7,#6ece58
21.7041315206268,-22.39833630541662,2,#3e4989
-44.094806454013614,-18.740495617738443,5,#1f9e89
-79.02834667127358,-20.73644645891002,5,#1f9e89
29.5580037431934,8.50235734914724,0,#440154
-81.56287019148566,-10.5775626554366,6,#35b779
37.5590722238997,-25.459230796452758,1,#482878
79.06243327113786,-5.654778237755949,0,#440154
36.48547495602204,93.27510216642989,9,#fde725
49.68419729776055,58.33272814817529,9,#fde725
-13.146974355367977,84.65296851793566,8,#b5de2b
8.836901510436858,-47.25324867183347,3,#31688e
20.783884313725256,0.6843635538111827,1,#482878
-53.76701515500945,45.59671483620008,6,#35b779
-49.63790963236126,-80.51411345746007,4,#26828e
12.264314472174012,-3.3167299853137795,1,#482878
-42.844114309485526,-23.62997598593859,5,#1f9e89
95.75386348144934,-6.753723309432865,0,#440154
29.274613875335252,55.57296120474661,9,#fde725
45.96027633291205,-46.43785623710724,2,#3e4989
-73.90746333905278,34.48437401574015,6,#35b779
-1.974009616469818,-74.85172127030754,3,#31688e
-37.26830836332354,-10.943021758943587,5,#1f9e89
-76.25200035442049,-51.21102740966725,5,#1f9e89
77.25585927310274,-38.32446497997802,1,#482878
44.44075127720049,91.87006595318591,9,#fde725
-20.849964006755183,77.88862552079948,7,#6ece58
43.558284465094864,47.91625942522519,9,#fde725
25.376117689299328,56.37138408932658,8,#b5de2b
-85.04873477361934,-40.383299007191475,6,#35b779
33.149819772741985,76.50917107069549,9,#fde725
68.85581040547734,-6.475230100220318,0,#440154
69.50975012386526,-37.90877512130291,2,#3e4989
58.895729027667834,7.8832876691838925,0,#440154
-4.621405633395774,-65.54784875879601,3,#31688e
-20.57391151884097,-62.521119250081036,3,#31688e
60.549357659691665,-52.58491387206702,2,#3e4989
8.187202220808595,38.87711599178938,8,#b5de2b
-3.819486045024507,-37.009311282986125,3,#31688e
15.21142230488563,-87.58578377782003,2,#3e4989
-66.84831082985662,4.314864807587116,5,#1f9e89
50.8603169604594,-13.931756755121143,1,#482878
-12.94182273893143,71.82110437544807,8,#b5de2b
62.184306534794075,-0.4552563097851173,0,#440154
54.97362518525569,69.83615913454337,9,#fde725
-24.176820983751124,54.41926054361087,7,#6ece58
54.86313190568964,-33.66347099741481,2,#3e4989
35.90042705218705,12.93892492309057,0,#440154
-1.7825337064525155,54.201222741042926,8,#b5de2b
-24.32571410235129,24.78317940458885,7,#6ece58
-41.2785669196544,58.86995410605234,7,#6ece58
-18.6902045217036,47.21415722084964,7,#6ece58
46.699773747309216,2.1377762802495806,0,#440154
-8.572087989266413,-48.865424534904825,3,#31688e
52.58031856276035,-10.132782959783013,1,#482878
10.585694369555357,78.00346896563899,8,#b5de2b
-75.66301272246345,21.17283660334911,6,#35b779
6.0171595886592,-42.00467692265193,3,#31688e
89.74897395303492,-9.974817581272639,0,#440154
-1.829568592105742,-73.86033588991205,3,#31688e
-4.375794275639711,-71.87964756157409,3,#31688e
-15.335809954768209,24.03568814646323,7,#6ece58
-42.12458747124193,12.474706513750673,6,#35b779
12.499982069773317,90.29943060463509,8,#b5de2b
-54.63763063684439,-73.24731487671205,4,#26828e
20.461912963549793,-3.872117217522196,1,#482878
-46.0840115693873,43.40827108521783,7,#6ece58
-21.615926388379375,47.040022809175305,7,#6ece58
-82.13946927754324,-51.79300373428882,5,#1f9e89
-21.197728785771947,52.00366935829607,7,#6ece58
-64.62554126402584,-64.11228190261026,5,#1f9e89
-38.620862556616096,-12.236596839698194,5,#1f9e89
-21.702402485415455,-30.5554613605434,4,#26828e
62.543163376859496,10.69331217825906,0,#440154
43.967641142981115,-6.7544246997187525,1,#482878
29.24785028709684,12.373784737080634,0,#440154
-30.466775226145828,7.1311262614578865,6,#35b779
0.34928386202021194,-54.00178680773108,3,#31688e
-35.87701684245009,-12.225779305008762,5,#1f9e89
30.628525480302567,51.138427736672774,9,#fde725
29.005302211477563,-57.23260885698545,2,#3e4989
-17.75074915717505,-31.90358433184322,4,#26828e
-25.516129847908207,51.07925282061438,7,#6ece58
18.661674716795098,-68.29919472685974,2,#3e4989
30.7831829646105,2.793803538426824,0,#440154
38.59019138694933,-59.842858692219565,2,#3e4989
63.69457678316269,-24.864158037620946,1,#482878
42.10637623233735,47.377455248976396,9,#fde725
-3.519215889497892,54.389040958131154,8,#b5de2b
-58.22936372152888,21.64542532535994,6,#35b779
11.189926517507,79.79628506710625,8,#b5de2b
-5.217264998560146,43.61702484058202,8,#b5de2b
70.09560922946388,-36.391204945838794,1,#482878
16.315477008904228,86.35202442195116,8,#b5de2b
-60.58461963419732,-33.48896890497227,5,#1f9e89
-12.379793931035946,75.5556377190251,8,#b5de2b
24.483760321862768,60.528471190828,8,#b5de2b
8.989390861702347,-37.00946390778243,3,#31688e
38.961106375661885,-5.609424475297807,1,#482878
63.79960408866401,-42.923940261545006,2,#3e4989
-19.815327799257627,-19.202568770107117,4,#26828e
-10.776253488273795,84.81938277503363,8,#b5de2b
15.750308392892675,42.01822284781789,8,#b5de2b
26.669339546890424,16.465910866232726,0,#440154
-43.80194151984701,-19.54472076342226,5,#1f9e89
-38.29603098472317,-71.2510964332451,4,#26828e
36.36720447043257,-34.15507156149024,2,#3e4989
12.808051014886228,-2.9360172654784424,1,#482878
-3.826227983762027,-50.56249878939696,3,#31688e
41.36734146749926,60.84310574368349,9,#fde725
7.397958899241174,-34.050350409347345,3,#31688e
-52.44558258115826,-30.96376275748391,5,#1f9e89
-20.39520240976149,18.010824034911973,7,#6ece58
-12.96935633114455,-60.858614434398966,3,#31688e
45.88253678906606,84.83848784834548,9,#fde725
40.16562201593773,93.38858331181564,9,#fde725
23.447300739109615,-65.66034969347697,2,#3e4989
-54.63584331899776,-47.3996654590908,5,#1f9e89
2.453430811207205,-54.607354486183986,3,#31688e
14.46286605440958,-87.47851256347359,2,#3e4989
96.46059571194436,-7.634173232832318,0,#440154
-82.20920313080971,-8.344221140812646,6,#35b779
-67.47584797999575,-63.55782368755483,5,#1f9e89
72.10876420197748,4.00099448760779,0,#440154
60.55678663293132,-54.033810600579805,2,#3e4989
28.79693378312435,66.64074764711482,9,#fde725
18.694791060192724,-73.63285710152675,2,#3e4989
82.74585234617484,-28.787900176568357,1,#482878
-65.34492161732999,-66.14201684828289,4,#26828e
56.06383176844467,61.07173665690446,9,#fde725
69.12969660653857,-48.310240539516855,2,#3e4989
-35.36195146094791,21.70198732926939,6,#35b779
-30.679817465331368,60.03895259685595,7,#6ece58
52.19407161034271,-43.48394789801147,2,#3e4989
-21.53050035138099,28.565746178167387,7,#6ece58
-30.043706937694534,-87.2361613068972,3,#31688e
-75.94935729913851,25.940622965047183,6,#35b779
-57.80620955748056,21.53331618047041,6,#35b779
-58.44592468286049,-32.02924343858875,5,#1f9e89
65.93102907602363,-4.262877055861947,0,#440154
-0.4343091080124195,72.44766028946985,8,#b5de2b
7.82681533383845,-33.660164741743046,3,#31688e
33.869884723706136,-26.76114177671401,1,#482878
62.76722279478012,8.18136194031219,0,#440154
-80.27181654615377,1.9234925688419573,5,#1f9e89
-30.4711502118384,18.490485150968293,6,#35b779
31.20816683716028,13.432996231234268,0,#440154
-53.566570079724,-34.64368096370464,5,#1f9e89
63.35787309404839,-42.29692827614953,2,#3e4989
-44.809684598119084,17.76286654666314,6,#35b779
63.68572520751654,-27.089702746951588,1,#482878
-54.952841733035356,52.093445485783036,6,#35b779
-29.962208357963103,-73.60715095258216,3,#31688e
32.87435424939114,94.95345819151535,9,#fde725
83.63456663970057,-27.7341564826922,1,#482878
4.8211528051643455,-31.689427161585865,3,#31688e
82.23530441052264,-18.328559069421683,1,#482878
29.62964358274678,93.63037808384155,9,#fde725
19.747709662017506,41.89795207602394,8,#b5de2b
58.809349886806714,-50.069719392222275,2,#3e4989
-72.15166357578691,33.88884409673746,6,#35b779
-10.320367290085139,77.26052356300312,8,#b5de2b
-80.12044885974393,-52.10656646582089,5,#1f9e89
-59.15597566881182,-34.5346307348799,5,#1f9e89
53.702013064658566,-43.89651513335932,2,#3e4989
20.564345573451476,1.3793343586689113,0,#440154
20.903189940821278,75.29066395725542,8,#b5de2b
24.00705710465364,80.2704536583733,9,#fde725
-69.53792721426822,24.99328947615218,6,#35b779
-4.2056772891070064,-50.87430013183389,3,#31688e
-5.2027360582367,-46.31504053416365,3,#31688e
-25.213246086986665,33.13519836019623,7,#6ece58
19.56339376811429,82.83148444655573,8,#b5de2b
22.162333554752884,61.73724312564114,8,#b5de2b
-39.98050509951171,74.16512796504549,7,#6ece58
-69.69604488757076,27.428030009569415,6,#35b779
64.6108454604946,-2.2371239111366186,0,#440154
13.323472272713941,-10.120295052874155,1,#482878
20.87668453335329,75.66793728261916,9,#fde725
-47.76068518876725,7.802290384178585,6,#35b779
78.80391051239762,8.684920004039924,0,#440154
84.43997316720214,-17.674299871537606,1,#482878
-76.23087902795929,34.46876769779116,6,#35b779
75.11841474063408,9.703165752600166,0,#440154
78.52231852539907,-32.665264400360265,1,#482878
-71.94156860937962,0.015679177690446643,5,#1f9e89
-30.517847553426005,24.28473832171997,7,#6ece58
-77.86218058154031,32.16516130278533,6,#35b779
40.97105253003391,-38.64712881696309,2,#3e4989
-47.06758309729111,45.92852972909349,7,#6ece58
43.460036963308866,-42.03740594821921,2,#3e4989
-4.832881497704207,-65.89514103023545,3,#31688e
-35.13143262797053,58.87656944322915,7,#6ece58
-64.20910101253484,27.938003786874017,6,#35b779
10.190674695264489,50.67189008996726,8,#b5de2b
-31.94218359148291,12.87748061394071,6,#35b779
-75.88571538508296,0.8983219842450599,5,#1f9e89
87.69499522038946,-16.578805974521927,0,#440154
-28.68135248974551,-84.24451603642162,3,#31688e
55.051395945016964,-49.4736134304687,2,#3e4989
30.570393747660738,-55.72817481465897,2,#3e4989
46.802848908110256,81.79429100653522,9,#fde725
-8.549660206560267,-31.774720109188515,3,#31688e
23.467120855300323,61.973250088968925,8,#b5de2b
-52.48629522881191,17.186510698848085,6,#35b779
-16.523860268570026,78.32561015157687,7,#6ece58
-50.09484146284283,-34.93166781565144,5,#1f9e89
-81.38353230216325,-42.45759922913665,5,#1f9e89
-52.62229517820807,-46.00133296766877,4,#26828e
79.0648970922857,-41.280595124181225,2,#3e4989
-29.201599374949847,36.703969269797724,7,#6ece58
5.22834023288884,-74.73083257017335,2,#3e4989
31.64677160001583,12.715500132988065,0,#440154
-45.21452371538566,17.704677660155447,6,#35b779
76.83525981979,-36.37087166551702,1,#482878
40.89966683679298,58.909172805704515,9,#fde725
43.156728797355306,61.2497651080664,9,#fde725
27.033577263858042,94.10237266724529,9,#fde725
-13.311959468035957,-50.253329688699054,3,#31688e
72.68946499489405,9.60746685960098,0,#440154
37.735036874472165,58.90552287662734,9,#fde725
-22.275784772230914,-31.487876448056827,4,#26828e
48.20889079642674,67.69618230962898,9,#fde725
51.35412428662968,51.27916070835439,9,#fde725
12.797444835035442,48.52341643881484,8,#b5de2b
11.111431533778784,-87.11101522884766,3,#31688e
-33.36839495346123,-86.4844705829514,3,#31688e
2.585079849308458,89.10499675888292,8,#b5de2b
-3.5787189998823963,-69.33330023570073,3,#31688e
56.25368321629665,-25.364939252294086,1,#482878
-78.39049094289153,-46.44198276284165,5,#1f9e89
33.44967434304626,83.7625170607942,9,#fde725
-21.001784275897528,17.07413232072335,7,#6ece58
-75.12558971847947,-27.978117001793127,5,#1f9e89
26.22341408432002,-0.7900926154847623,1,#482878
-77.96503213074602,19.599055270634352,6,#35b779
49.62240815878809,91.36256520081423,9,#fde725
28.027367357889126,-10.358584497482394,1,#482878
-36.798616969058955,-10.75447945024701,5,#1f9e89
19.069519873685824,48.48156489759963,8,#b5de2b
-46.75568550621511,67.50298302704758,7,#6ece58
-30.547065195137762,29.724683181715772,7,#6ece58
-49.50143752972882,45.95788242425724,7,#6ece58
-14.758181472902104,-63.94528156016098,3,#31688e
1.565540671308278,-75.01131572039012,3,#31688e
-10.75654286820464,71.76186824693018,8,#b5de2b
-13.06641983023496,84.26896845356029,8,#b5de2b
6.496751613593517,88.31374707266583,8,#b5de2b
30.128114730556895,64.76082258372409,9,#fde725
-55.143978558743285,-36.00805909818835,5,#1f9e89
-57.423083445019714,-56.09266033003542,5,#1f9e89
-7.595618901143516,60.88036387788508,7,#6ece58
-55.021427347270716,24.258709512842902,6,#35b779
-48.5994922873832,42.81452554686041,7,#6ece58
-15.37717087777333,86.19601483631214,7,#6ece58
19.607371774622838,76.66249386898917,8,#b5de2b
-22.95555610614724,-91.1396074442072,3,#31688e
-29.13156671543371,-82.16958621717171,3,#31688e
69.69277889329128,-8.027182385258634,1,#482878
-76.08418619854417,-27.26635478987206,5,#1f9e89
27.222956668697936,12.191653679003323,0,#440154
-41.5200328935251,-38.78498041297442,4,#26828e
-66.89704022385865,4.017520880159983,5,#1f9e89
71.16676835376049,-58.034720768572676,2,#3e4989
-78.8377912651091,-20.311590686569446,5,#1f9e89
19.700943727336487,14.488158170294554,0,#440154
38.765962930883916,9.499932478724444,0,#440154
-9.964174839629104,87.04441215394492,8,#b5de2b
-4.122894147547326,-37.86665653004123,3,#31688e
28.4767337601054,-8.114097941444935,1,#482878
-69.30527209246591,-53.87364623107288,5,#1f9e89
-18.651455667294943,46.7288046612087,7,#6ece58
34.01796242307231,-32.06441953312557,2,#3e4989
-80.63502134753243,21.147022499035877,6,#35b779
26.185380742047066,1.9148278614825207,0,#440154
30.743982839946177,7.2597353288327175,0,#440154
-46.52516625025723,-17.474066302318782,5,#1f9e89
-70.02985631504005,-42.65190509808288,5,#1f9e89
-69.24734642706126,25.621720240513923,6,#35b779
-48.271653884544804,65.73320084831128,7,#6ece58
46.63813645379584,89.55439789785105,9,#fde725
-42.49757349330347,-17.12460293864202,5,#1f9e89
-0.37828918215152524,-50.69191745038489,3,#31688e
-14.48638801966918,68.44577647159917,7,#6ece58
36.58506483996841,-58.183595325103866,2,#3e4989
-32.71719690424351,-45.4415319018372,4,#26828e
75.61432473633977,-7.002687855705666,0,#440154
96.5809117608595,-6.324481776338573,0,#440154
47.6661210843746,66.86065683905674,9,#fde725
-0.3032051948307465,71.13258896701143,8,#b5de2b
-53.040759788427785,48.33003012977667,7,#6ece58
-39.78633803940633,-79.68873135825977,4,#26828e
25.14807065494854,-17.715863059792273,1,#482878
18.811350767309783,-11.138238571989387,1,#482878
44.053409270144996,-44.63657565108038,2,#3e4989
-71.43101425325825,1.8610407334524919,5,#1f9e89
-26.7228599386764,30.71611209233682,7,#6ece58
-67.67990117422076,34.64091755776239,6,#35b779
40.52021959299228,-57.529486681607864,2,#3e4989
37.781955500202656,94.83293443739541,9,#fde725
-16.81363605133496,28.17234630211155,7,#6ece58
-72.26715621171026,2.5396184001453026,5,#1f9e89
-89.69999081561454,-41.16536901691788,6,#35b779
-42.06596438758973,-79.0208956782132,4,#26828e
45.785349028291606,-44.811465985859655,2,#3e4989
-11.369338330343231,-75.65537090617616,3,#31688e
-21.750286816400706,45.4822520011363,7,#6ece58
31.150162690894398,13.621695847987375,0,#440154
56.51769188368022,-12.043158033397653,1,#482878
30.99447911344685,7.638868673915561,0,#440154
60.16379916411421,8.646631812371233,0,#440154
14.902281897712532,41.72380354322629,8,#b5de2b
-46.70425630309684,40.6866559851672,7,#6ece58
-43.78303748838069,-38.72060174904868,4,#26828e
26.659039702009377,-0.7488240569757908,1,#482878
-61.6914921957239,-60.71743948853292,4,#26828e
-47.460737079297886,-46.23315432254238,4,#26828e
76.32430513846515,-34.66864876971954,1,#482878
-31.730012199197525,-45.4839439419705,4,#26828e
-35.839378348192064,-84.95418520982568,4,#26828e
-42.799160286165275,8.593178733645408,6,#35b779
-36.92178442797881,10.020362672621422,6,#35b779
95.89414680970361,-8.39487680375599,0,#440154
-15.956529568754279,-52.894381234555624,3,#31688e
-45.98083287158901,12.524616857790875,6,#35b779
-64.77786092989072,-57.43628755486505,5,#1f9e89
3.8277747949484966,88.55610145007357,8,#b5de2b
-32.249171694914615,13.680303519694212,6,#35b779
43.53590760786804,-25.42779867435532,1,#482878
82.25142240778267,-8.463772637116223,0,#440154
-63.26551654096533,26.61626916799024,6,#35b779
75.70347744481883,7.360328506391809,0,#440154
-78.17122634419232,-21.339144613037384,5,#1f9e89
33.55379277954095,94.68616610884979,9,#fde725
-77.19978371884032,3.3059562485850136,5,#1f9e89
-31.226357291900445,-78.11616575369283,3,#31688e
