x,y,label
31.119937269793372,45.164813329366496,93
65.82266238088528,-24.98543669717475,72
-42.633242870744326,7.382283591380669,1
-51.43715156234982,15.671509564917725,7
-52.18118701304498,16.249254869644854,7
-51.49221541794705,14.173861563143017,7
-42.40388272834586,10.630090394678803,0
-53.50222233454953,16.27165157029871,10
64.98381566833156,-28.2163043413293,73
68.04404142187708,-39.16623008038139,65
-50.564694484639105,15.230744979211883,7
-13.925953388235369,10.935934063692843,5
67.50435929436246,-37.813219083466656,63
-51.590518303061,15.806524741928108,7
-54.61593091080151,16.38962147180512,10
-50.68080612671381,15.34338626865728,7
24.440785998986104,63.967284042677036,36
-73.97135489177981,-16.84641657272828,16
-12.285776118464973,49.84025033808671,31
-12.549673336813525,12.011766982408547,5
-50.841115097718216,15.08356732115568,7
-13.116941315662254,11.581342244352237,5
-50.91994141040507,15.212635679557549,7
3.4329496009780884,56.88549207973982,41
-52.14667215953694,15.853799855290504,7
-50.74612678333988,15.284476235507016,7
0.3007937496399444,47.90182129909823,34
-43.096816009711624,54.65041483190099,56
-0.3042838398795191,47.12488552197908,34
0.3626241404748225,52.52866199494332,42
10.20398453670036,68.64399324564529,40
9.722891886951084,63.73401919785443,39
23.206990251513677,68.58610217355167,38
3.1697384725378814,0.9773237700489714,29
23.402173613795764,68.94976314494338,38
-7.7457820230213645,48.22176953900927,33
23.94003555970785,63.236773162652426,36
0.48728724835803466,47.32365890134742,34
23.190145517634463,65.54583341331598,38
-0.861283881122895,48.834668282001154,34
23.55347110873231,68.71689655155109,38
23.21925915020774,69.51879805657049,38
-4.510224393417798,63.99888856638963,43
24.757397565140483,68.01944917561654,38
7.953664581661121,67.84177153455431,40
24.553768918539124,68.14823682681657,38
24.876257875989282,68.15626950651712,38
24.7833838947191,68.10351976701688,38
22.304702424624583,69.71794472220584,38
-1.6678623332466778,62.13081588146489,43
19.69536265706898,75.10796013326723,38
24.15879930591235,63.448854324738996,36
-3.991123227393049,48.48809997508394,34
-10.380350012029814,53.33053760922644,30
19.292079894721308,67.31893762865607,38
24.71756603093505,68.16897533597925,38
24.305962679479308,59.22019280232414,35
-1.1367554039845682,66.58005596230143,43
14.827723953376047,64.87189080806954,39
9.579132600076829,65.57311828915252,39
1.2119083436843423,52.102888833085785,42
0.0621780623438774,51.18163467454166,34
14.23676811931927,73.1046509461414,38
-0.08447742057351962,48.30158521291865,34
8.074864979149796,66.99630153572274,40
-0.11674469795807012,47.36530716048339,34
5.175392931855458,1.0802581241516138,29
24.461781193539345,68.83576690575703,38
23.314675804713918,69.00125055548901,38
-11.24895945366056,78.96544420392209,48
18.015251293872605,72.65806652400339,38
-26.159587818007644,80.39769269408144,50
-10.432716212555022,53.16540780279683,30
23.824239102239208,68.42858888255957,38
23.507394158446747,68.44903838969607,38
26.691643439878316,72.90424501468065,37
-5.976127803316062,76.28855210299038,46
-10.653718039027174,73.46133548960178,47
3.8332846801384513,-0.7879468312679347,29
-2.751921562165794,68.79778528768179,44
-6.578252108635738,68.16315048137331,44
-22.649077565463134,75.32254504128608,51
24.335503183593694,68.90966960686927,38
1.243104414207982,69.10154285951825,45
-3.956918940297437,67.10762893371366,44
-11.797432673736493,74.2854506458663,47
13.656616829186326,64.34971961344947,39
-5.08359944119981,63.80882203534337,44
20.426629802853235,66.60212715452644,38
-19.81907353167497,76.96314451865136,49
2.2193795694749285,69.88698772259634,45
21.79422065795589,63.32385752138788,36
23.59558466833731,68.19260364180191,38
-0.012644663247974836,46.998666286608255,34
19.718384982261455,65.75459422736303,39
3.4716102437149905,-0.17974999197211738,29
0.2308215046121036,47.15812602876331,34
-4.0495705696819035,47.01097272571769,34
23.91169775273967,63.05809660657999,36
14.79632318256774,64.92329361824108,39
6.0594099719371535,55.94967498183672,41
0.6635855858094619,57.48016165266129,43
24.429872351739476,67.5166751755447,38
2.216248643015757,54.43719462081143,42
24.6926953399397,67.90773843647898,38
3.7796841201355127,-0.7468291306890834,29
0.16771347007397572,47.72887285130962,34
-0.28320718126103994,47.91145743362897,34
-0.062332637122022146,47.1814358606981,34
-3.386388702262838,50.4055816327635,34
-6.051979142946056,45.47711164428088,33
-0.09026131721148405,47.80886956736513,34
-5.594424141589188,44.973261957370745,33
-5.324160167247317,44.73394608664262,33
-1.9334604941044362,51.13539236274627,34
-4.028430137031089,50.492673762452284,34
-4.569238703242641,46.633296689394285,34
-5.310925728124959,45.01081480679388,31
-5.293653515033374,44.585985801155424,33
-6.168733603834835,45.65544608218812,31
-2.5246910865328265,47.30167235241686,34
-0.5575297922613672,47.20570280160627,34
-2.973236893068489,51.04836697538685,34
-1.341124271920447,46.43079607025889,33
-5.60439422205666,44.78788229701403,31
65.66177856555646,-37.57172501243491,64
-0.21750408037718874,51.093869431432516,34
-5.334813307016151,45.59533779958702,33
-1.5431784365270083,50.21652936048283,34
0.11291055398845688,47.268788985921496,34
-7.318988679099349,48.95301425107378,33
-1.0204784746746944,49.426576024393796,34
-5.745213210261369,45.17647745598532,33
-4.561174879095081,45.56258857960857,34
0.25666182376186136,51.609946438271216,34
0.16364607024854888,46.647946864996634,34
-4.995519838734911,44.37479059177379,33
