x,y,label
39.75825983296061,-0.9561952623377099,5
77.81424677025393,38.781200422934376,0
20.92582499553316,-101.97709498275599,4
-81.00997036750489,63.607207719528176,1
-6.850384018389583,-41.39481044049257,9
-32.05014693408354,89.02394280083004,2
-104.6813773450957,-20.84907227832039,1
10.9994147363148,83.80567425516732,3
-105.02117911023339,-10.758447067725102,1
-44.55236555544704,-88.13843258323872,4
30.55784762327322,82.0945852363156,3
27.572087820922572,-39.88563357705817,5
32.106136640702665,55.97727118049382,3
81.25517572944162,-49.72147219569661,6
-113.91399882525994,0.4455465727726475,1
-40.492635805679456,-18.86911700176977,7
-25.79272867719032,76.02550997145856,2
-32.612058817313695,20.193153406188994,8
71.74885223701725,-16.523899433060173,6
-29.12147768271882,-30.40042910407295,9
22.68780057159187,-99.19852480017883,4
81.33260444440103,46.38587041524994,0
-22.314773290961792,-30.622854216755275,9
-80.52136453911272,63.94237890695083,1
-62.53818297767047,26.026158463627006,1
-57.07789060322972,57.7679536132259,2
-16.573860013676434,-80.52965875564223,4
24.54817536974381,74.15435243269158,3
-51.09460745707822,22.523387745282733,2
-41.366755196610335,-1.73652573236625,7
46.37404468679892,48.839035175462264,3
-38.62814214195341,18.473702132476486,8
78.60431702084058,-63.78261307687859,6
-31.838305978700593,-25.801896117386253,9
62.42691558351661,36.66087374216168,0
35.45267265461486,-35.72624121840375,5
57.65573414354135,-51.98711127626375,6
67.43956132779641,38.36420460882316,0
-53.66886692020327,-62.55944100563856,7
78.9603298988269,-52.400771765966674,6
-94.57057671515992,13.235746541428734,1
-19.122020917631527,19.453808820626193,8
-51.418021723954716,-47.37540506372489,7
-29.216576438668017,-34.648366501318414,9
12.871580299302918,49.9285478327122,3
-9.07770335284402,-42.34251876440154,9
-1.9407960409078642,13.436043772471516,8
25.807356433173336,-21.672599975185435,5
13.150391964397915,42.845977974165066,9
15.781423253090527,75.15915011200376,3
41.507575376851214,76.0694192403941,3
99.48903177915004,22.26939366024812,0
-78.68603722813418,-44.89643949879631,7
-36.844860792016725,-72.83387682254067,4
-9.37029859779006,-45.03812907493954,9
-20.15261423137229,8.345292769152483,8
100.28947561244449,13.587185774694593,0
-22.64790664143745,-32.69574696464986,9
4.489833340512731,-91.10661577125775,4
-85.11914937478878,62.12827034277638,1
26.61392454443625,-107.33796514613685,4
-45.05750878167863,-79.51348219271813,4
66.56224280496393,-22.54861512631312,6
83.26891602070903,37.61674928554786,0
1.1589245497655716,-115.38563489920192,4
26.583358782547673,-39.03291812277843,5
72.80901395642711,-26.969898814590834,6
-103.580713474509,37.75002157154476,1
113.02262427545477,12.85298254548093,0
71.89082584741104,10.676120971123858,0
-59.593045686361066,29.205788275336445,1
-39.01905317279137,-17.890322318434745,7
-111.80781181650383,13.641117500684025,1
76.19722590428333,-49.810843428841736,6
18.27610235332869,57.64129335371,3
67.99721020789882,25.69853219601867,0
-55.2553712474911,48.289097067782315,2
-90.38290487714353,49.02382718088482,1
-75.62927777123433,46.67350390945324,1
-41.47651919645251,-2.6455648684607067,7
77.88389138366989,4.177573525988094,9
68.5666744330814,28.365292632767712,0
-16.042928469460602,79.93729387822448,2
79.33720942029095,-49.151002961861145,6
-62.43010343567678,-45.46600181038853,7
-19.26012370323484,21.971203693334015,8
40.03228628379848,46.465879251201706,3
-8.562949907196597,-23.616537565485746,9
101.66354990421138,10.772318984330811,0
-38.821280064042945,-102.21302948313532,4
83.10221430482068,-33.78406092987565,6
-37.06397810822702,-15.82831854099214,7
6.58081807907728,-98.20129282145959,4
79.28988764140374,-52.02728031770321,6
-20.29997059596148,11.750876345860972,8
72.15018490328431,15.912882227553203,0
-58.699369724939515,-31.91564489556002,7
-24.773106112029776,11.093989249414491,8
18.31357427592738,58.93769621009642,3
-81.29572192291111,46.464320183203334,1
16.413623105056903,-12.14473406415178,5
-43.12006737291701,-33.98561926383809,7
-111.86522473756177,4.43225963713105,1
-50.886759868632716,-29.13784760584122,7
-113.54908292432037,-21.84397704689214,1
-92.0891130408457,42.55869804088631,1
81.77794159251901,-15.786200231461727,6
24.259815038404874,95.10749303178646,3
112.98498175002892,8.677406534769911,0
-23.059731959669367,46.80835694078539,2
20.989309761833958,-71.43752878941451,9
10.025312176108649,78.79206311159884,3
-87.5666053788681,5.143470533956489,1
-92.3133611455168,57.57397418420766,1
105.69389448814171,39.60680615621107,0
-34.8740335837497,-89.34830961033252,4
12.844367012716956,-50.08296500520001,9
-57.55976123867862,61.8967013084737,2
86.23274961365198,17.667303891934402,0
80.43202329316618,47.020429662583894,0
-75.96311216260898,-29.711939877500875,2
113.58519592487602,21.216750388420316,0
-46.057320149883004,59.83504084592347,2
-42.40416725753911,-13.539060158329201,7
-113.80399213691676,18.87993491908439,1
-16.30580092434646,23.364950730694492,8
75.97803225949413,-12.637271712707953,6
-47.016311031961095,-87.95432519234008,4
-81.52517365462398,1.1392162739615115,1
64.19303571499779,-28.99330754868005,6
10.98585798734705,64.55661685112811,3
-45.59953681392643,-90.44004581252584,4
25.171104425549572,17.938166800338248,5
-26.812107179501346,-41.75311342757191,9
-112.1295448101501,-28.41447106037514,1
15.19543014622989,93.60277633846539,3
29.852377444964176,49.60131706161829,3
-25.392534274334768,24.04980680991154,8
51.95804715930076,4.570810510757523,5
-37.958458272719604,-83.24614886765595,4
-67.96140386618453,-12.29735176387299,7
-41.38479474334631,-2.2766333063186726,7
-19.258902551563516,-81.30345773530317,4
-29.243003013104104,43.405413006796586,2
10.798899768458595,19.77020704322454,8
24.575883129333114,-34.17050654757031,5
-23.583705514183293,4.889692764115132,8
67.70890046289385,-54.94392825381577,6
-5.055180550657092,-38.30835818844916,7
27.7675219570343,63.755998606115725,3
-17.714432850117042,-70.75651823111163,4
66.4713784871967,-51.416117460058736,6
-104.46139470015949,22.279667630854988,1
-25.555924746007726,-32.79113998746557,9
1.9492193293661968,-48.66963393570278,9
64.26074793632621,-44.43987704077954,6
107.27920856456076,35.798520761528245,0
14.631493261568426,93.35781944272837,3
-81.98655235187366,-75.23048727006267,7
-57.9381298913026,62.61410022880529,2
5.936410389213179,13.55361797469396,8
-56.67944473078685,63.413972740361515,2
-0.941239070310097,-58.29216661824292,9
-44.24891854930439,-78.97398929168979,4
21.49896051285135,-98.63599890646694,4
75.8428073662984,-27.26262620060958,6
-32.30569210249569,-84.86880115905808,4
-10.149844185811222,-29.711401365997084,9
-67.25238144287086,-10.018242230584326,7
71.77932743816064,15.7410387306158,0
7.876897343788047,-64.54161899717404,9
-57.76158236018772,62.35406631713807,2
-80.1206472547686,-52.442030101623104,9
29.321425684430828,-38.810791503622276,5
-87.98064842682435,14.200606127972632,1
29.11595940229643,-32.774583947618574,5
-8.41562954498077,-61.25344918538026,9
-76.91303547898353,41.29562672098911,1
-25.243362712425697,103.98523868307207,2
11.125827853953561,79.43355236037716,3
-52.202363844394384,36.723819840736105,2
5.6598393428374365,87.22283380089263,3
52.987766674400056,23.610085278642668,5
-10.942708766762967,-33.091565898980235,9
-110.16679883566026,-11.083686088510738,1
-37.122058178447446,-15.77707921397777,7
94.14660690443093,-60.755662602002474,6
-51.59114015233893,58.68156148061372,2
2.0105422481486808,4.238603935121374,8
-28.505268124005404,48.86640910446909,2
-41.547871487724095,56.92594866623186,2
